year,ranking,title,artist,lyrics,song_url,producers,writers,label,released_on,tags,month,In English,Pop,Rap,R&B,Electro-Pop,Rock,usa,year_month
2012,54,No Lie,2 Chainz featuring Drake,"[Intro: 2 Chainz]
EarDrummers, Mike WiLL Made-It
Yah! T.R.U., 2 Chainz!
[Verse 1: 2 Chainz]
I am smokin' on that gas
, life should be on Cinemax
Movie,
bought my boo bigger tits and a bigger ass
Who he’s? Not I,
I smoke strong; that Popeye
Louie V’s in my archives,
black diamonds; apartheid
Bread up and my top down, on the block with a block out
Hit your ass with that bla-kow, dope enough to go in yo' nostrils
I take your girl and kidnap her, feed her to my mattress
A skeleton in my closet, it's probably one of these dead-ass rappers
It's probably one of these pussy-ass niggas, don't try me, I'll pull that trigger
Got your car note in my cup
,
and your rent in my Swisher
That pussy so good I miss ya, head game's so vicious
And all I get is cheese, like I’m takin' pictures
[Chorus: Drake]
Yeah, I say fuck you, 'less I’m with ya
If I take you out of the picture, I know real niggas won't miss ya
No lie, no lie, no lie-ee-i-ee-i
No lie, no lie, no lie-ee-i-ee-i
Real niggas say word
You ain't never told no lie, you ain't never told no lie
Real niggas say word
You ain't never told no lie, you ain't never told no lie
Real niggas say true
You ain't never told no lie, you ain't never told no lie
That's a thing I don’t do, nah, I just do it for the niggas
That are tryna see a million 'fore they die, whattup?",https://genius.com/2-chainz-no-lie-lyrics,"['Marz', '40', 'Mike WiLL Made-It']","['Mike WiLL Made-It', 'Marz', '2 Chainz', 'Drake', '40']",['Def Jam Recordings'],"May 8, 2012","['Canadian Rap', 'In English', 'Trap', 'Rap', 'USA', 'Canada']",5,1,0,1,0,0,0,1,2012-05
2012,55,Want U Back,Cher Lloyd,"[Intro]
Uh
Mmm, yeah
La-la-la-la-la-ah (Ha-ha)
Uh
[Verse 1]
Hey, boy, you never had much game
Thought I needed to upgrade
So I went and walked away-way-way (Uh)
Now I seen you've been hangin' out
With that other girl in town
Lookin' like a pair of clowns, clowns, clowns (Uh)
[Pre-Chorus]
Remember all the things that you and I did first?
And now you're doin' them with her
Remember all the things that you and I did first?
You got me, got me like this (Uh)
And now you're takin' her to every restaurant?
And everywhere we went, come on!
And now you're takin' her to every restaurant?
You got me, got me like this (Uh)
[Chorus]
Boy, you can say anythin' you wanna
I don't give a ""Shh"", no one else can have ya
I want you back, I want you back
Wan-want you, want you back (Uh)
I broke it off thinkin' you'd be cryin'
Now I feel like ""Shh"", lookin' at you flyin'
I want you back, I want you back
Wan-want you, want you back (Uh)",https://genius.com/cher-lloyd-want-u-back-lyrics,['Shellback'],"['Shellback', 'Savan Kotecha']","['Syco Records', 'Epic Records']","May 9, 2012","['Bubblegum Pop', 'In English', 'UK', 'Pop Rap', 'Pop', 'Teen Pop', 'Electro-Pop', 'UK Pop', 'Dance-Pop']",5,1,1,0,0,1,0,0,2012-05
2012,56,Don't Wake Me Up,Chris Brown,"[Intro: Priscilla Renea]
Dearly beloved, if this love only exists in my dreams
Don't wake me up
[Verse 1: Chris Brown]
Too much light in this window, don't wake me up
Only coffee, no sugar inside my cup
If I wake and you're here still, give me a kiss
I wasn't finished dreamin' about your lips
[Chorus: Chris Brown]
Don't wake me up, up, up, up, up, up
Don't wake me up, up, up, up, up, up
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me
[Post-Chorus: Chris Brown]
Don't wake me up, up
Don't wake me up
Don't wake me up, yeah
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me
[Verse 2: Chris Brown]
So much life in the city, you won't believe
Been awake for some days now, no time to sleep
If your heart is a pillow, this love's the bed
Tell me what is the music inside my head",https://genius.com/chris-brown-dont-wake-me-up-lyrics,"['Benny Benassi', 'Free School', 'William Orbit', 'Brian Kennedy', 'Alle Benassi']","['Benny Benassi', 'Chris Brown', 'Priscilla Renea', 'Free School', 'DJ Replay', 'William Orbit', 'Nick Marsh', 'Michael McHenry', 'Jean Baptiste', 'Alain Whyte', 'Brian Kennedy', 'Alle Benassi']",['RCA Records'],"May 18, 2012","['Dance-Pop', 'Italia', 'R&B', 'EDM', 'DMV Rap', 'Dance', 'Pop']",5,0,1,0,1,0,0,0,2012-05
2012,57,Dance (A$$),Big Sean featuring Nicki Minaj,"[Produced by Da Internz & L. McGee]
[Chorus]
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass
Stop, now make that motherfucker Hammer time like
Go stupid, go stupid, go stupid
Do it boi, do it boi, boi, boi
Drop it, drop it
[Verse 1]
Wobbledy wobbledy, wo-wobble wobble
I'm stacking my paper, my wallet look like a Bible
I got girlies half naked, that shit look like the grotto
How your waist anorexic and then your ass is colossal? Like woo
Drop that ass, make it boomerang
Take my belt off, bitch I'm Pootie Tang
Tippy tow, tippy tay, you gon' get a tip today
Fuck that, you gon' get some dick today
I walk in with my crew, and I'm breaking they necks
I'm looking all good, I'm making her wet
They pay me respect, they pay me in checks
And if she look good, she pay me in sex
Bounce that ass, it's the roundest
You're the best, you deserve a crown bitch
Right on that ass",https://genius.com/big-sean-dance-a-lyrics,['Da Internz'],"['Alonzo Miller', 'MC Hammer', 'Big Sean', 'Rick James', 'Kosine', 'Ernest Clark']",,"June 28, 2011","['Detroit Rap', 'In English', 'Rap', 'Trap', 'Detroit Trap', 'Midwest Rap', 'USA', 'Chicago Rap']",6,1,0,1,0,0,0,1,2012-06
2012,58,Springsteen,Eric Church,"[Verse 1]
To this day when I hear that song
I see you standin' there on that lawn
Discount shades, store bought tan
Flip flops and cut-off jeans
Somewhere between that setting sun
I'm on Fire
and
Born to Run
You looked at me and I was done
And we're, we're just getting started
[Verse 2]
I was singin' to you, you were singin' to me
I was so alive, never been more free
Fired up my daddy's lighter and we sang
Oohh
Stayed there 'til they forced us out
And took the long way to your house
I can still hear the sound of you sayin' ""don't go""
[Chorus]
When I think about you, I think about 17
I think about my old Jeep
I think about the stars in the sky
Funny how a melody sounds like a memory
Like the soundtrack to a July Saturday night
Springsteen",https://genius.com/eric-church-springsteen-lyrics,['Jay Joyce'],"['Eric Church', 'Jeff Hyde', 'Ryan Tyndell']",,"February 21, 2012","['Singer-Songwriter', 'Ballad', 'Rock', 'Country Rock', 'In English', 'Country']",2,1,0,0,0,0,1,0,2012-02
2012,59,Brokenhearted,Karmin,"[Intro: Amy Heidemann]
Oh, yeah
Uh, c'mon, yeah
[Verse 1: Amy Heidemann]
This is more than the typical kinda thing
Felt a jones in my bones when you were touching me
Uh-oh, didn't wanna take it slow
In a daze, goin' craze, I can barely think
You're replayin' in my brain, find it hard to sleep
Uh-oh, waitin' for my phone to blow
[Pre-Chorus: Amy Heidemann]
Uh-oh, yup
Now I'm here in a sticky situation
Got a bit of trouble, yup, and now I'm pacin'
Five minutes, ten minutes, now it's been an hour
I don't wanna think too hard, but I'm sour
Uh-oh, I can't seem to let you go
[Chorus: Amy Heidemann]
See, I've been waitin' all day
For you to call me, baby
So let's get up, let's get on it
Don't you leave me brokenhearted tonight
Come on, that's right
Honest, baby, I'll do
Anything you want to
So can we finish what we started?
Don't you leave me brokenhearted tonight
Come on, that's right, cheerio",https://genius.com/karmin-brokenhearted-lyrics,"['Cirkut', 'Emily Wright']","['Emily Wright', 'Nick Noonan', 'Cirkut', 'Claude Kelly', 'Richard Head', 'Amy Heidemann', 'John Hill']",['Epic Records'],"February 7, 2012","['USA', 'Pop-Rock', 'Dance', 'Dance-Pop', 'Pop', 'Rap', 'Singer-Songwriter', 'Electro-Pop', 'Electronic', 'In English']",2,1,1,1,0,1,0,1,2012-02
2012,60,Not Over You,Gavin DeGraw,"[Verse 1]
Dreams; that's where I have to go
To see your beautiful face anymore
I stare at a picture of you and listen to the radio
Hope; hope there's a conversation
We both admit we had it good
But until then, it's alienation, I know
That much is understood
And I realize
[Chorus]
If you ask me how I'm doing
I would say I'm doing just fine
I would lie and say that you're not on my mind
(You're not on my mind, you're not on my mind)
But I go out and I sit down at a table set for two
And finally, I'm forced to face the truth
No matter what I say, I'm not over you
Not over you (Not over you)
[Verse 2]
Damn, damn, girl, you do it well
And I thought you were innocent
Took this heart and put it through hell
But still, you're magnificent
I, I'm a boomerang, doesn't matter how you throw me
I turn around and I'm back in the game
Even better than the old me (Old me)
But I'm not even close without you",https://genius.com/gavin-degraw-not-over-you-lyrics,"['Ryan Tedder', 'Noel Zancanella', 'Jerrod Bettis']","['Ryan Tedder', 'Gavin DeGraw']",,"May 17, 2011","['Ballad', 'Adult Alternative', 'In English', 'Pop-Rock', 'Rock', 'Soul', 'Adult Contemporary', 'Pop']",5,1,1,0,0,0,1,0,2012-05
2012,61,Stereo Hearts,Gym Class Heroes featuring Adam Levine,"[Chorus: Adam Levine & Travie McCoy]
My heart's a stereo
It beats for you, so listen close
Hear my thoughts in every no—
Oh—ote
Make me your radio (Yeah, ha)
And turn me up when you feel low (Turn it up a little bit)
This melody was meant for you (Right there)
To sing along to my stereo (Gym Class Heroes, baby!)
[Verse 1: Travie McCoy]
If I was just another dusty record on the shelf
Would you blow me off and play me like everybody else?
If I asked you to scratch my back, could you manage that?
Like yikky-yeah check it, Travie, I can handle that
Furthermore, I apologize for any skipping tracks
It's just the last girl that played me left a couple cracks
I used to, used to, used to, used to, now I'm over that
'Cause holding grudges over love is ancient artifacts
[Pre-Chorus 1: Travie McCoy]
If I could only find a note to make you understand
I’d sing it softly in your ear and grab you by the hand
Just keep me stuck inside your head like your favorite tune
And know my heart's a stereo that only plays for you (Uh-ha-ha)",https://genius.com/gym-class-heroes-stereo-hearts-lyrics,"['Robopop', 'benny blanco', 'Sterling Fox']","['Robopop', 'Ammar Malik', 'Sterling Fox', 'Travie McCoy', 'benny blanco', 'Adam Levine']","['DCD2', 'Fueled By Ramen']","May 30, 2011","['Alternative Pop', 'Rap', 'Adult Contemporary', 'USA', 'In English', 'Alternative', 'Pop-Rock', 'Pop Rap', 'Pop', 'Alternative R&B', 'Hip-Hop', 'Teen Pop', 'R&B']",5,1,1,1,1,0,0,1,2012-05
2012,62,Back in Time,Pitbull,"[Refrain: Pitbull]
(Let's) excuse me, baby
(Go) yeah, you, baby
(Back) ooh, you groovy, baby
(In) let's make a movie, baby
(Time) excuse me, baby
(Let's) yeah, you, baby
(Go) ooh, you groovy, baby
(Back in) let's make a movie, baby
(Time)
[Interlude: Pitbull]
It's Mr. Worldwide,
Agent A, reporting live, ha
From Cape Canaveral
,
MK
, Big Syphe, let's ride
Back (Back), in (In), time
[Chorus: Sylvia]
Baby
Oh, baby
Oh, baby
My sweet baby
You're the one
[Verse 1: Pitbull]
(Woo!)
Miami equals
Black mask (Uh-huh), black clothes (Uh-huh)
Wit' a little bit of rope to tie, I flipped it
Black suits (Oh yeah), white shirts (That's right), black glasses wit' a matching tie (Uh-huh)
Like Agent J or Agent K,
and I wish the whole world would
Okay, I'm tryin' make a billion out of 15 cents
Understand, understood
I'm a go-getter, mover, shaker, culture
Bury a boarder, record-breaker, won't ya
Give credit where credit is due? Don't ya
Know that I don't give a number two?
Y'all just halfway thoughts
Not worth the back of my mind
But to understand the future
We have to go back in time
(Woo!)",https://genius.com/pitbull-back-in-time-lyrics,"['Buddha (Producer)', 'Adrian Trejo', 'Big Syphe', 'MK']","['Mickey Baker', 'Sylvia Robinson', 'Buddha (Producer)', 'MK', 'Pitbull', 'Adrian Trejo', 'Bo Diddley']","['Polo Grounds Music', 'RCA Records']","March 26, 2012","['In English', 'Surf Rock', 'Rap', 'Rock', 'Surf', 'Pop-Rock', 'Dubstep', 'Dance-Pop', 'Pop-R&B', 'Rap-Rock', 'R&B', 'USA', 'Pop Rap', 'Dance', 'Pop']",3,1,1,1,1,0,1,1,2012-03
2012,63,Work Out,J. Cole,"[Intro]
I want to see you work out for me, work out for me
[Chorus]
Ayy, we've got a good thing
Don’t know if I’ma see you again
But is that a good thing?
'Cause girl, I can’t be your man, no ma'am
I know what's on your brain
You probably hoped it never would end
Like, “Is it the real thing
Or is it just a one-night stand?”
Well then
[Bridge]
Let me see you get high, then go low
Now, girl, won't you drop that thing down to the floor?
I’m here for one night, how far will you go?
I wanna see you (Work out for me, work out for me)
High, then go low
Now, girl, won't you drop that thing down to the floor?
I’m here for one night, how far will you go?
I wanna see you (Work out for me, work out for me)
[Verse 1]
She like them boys with the big ol' chains
Ridin' around town in a big ol' Range
I knew her when I rocked big ol' jeans
Now the little nigga doin' big ol' thangs
Would you look at that? I came back for her
Just to give it to ya, like you asked for it
Man, that thing in them jeans too fat for her
Rebounds so I caught her off the backboard
I told her: “Baby girl, come here
Know I run the town even when I ain't from there.”
And I brag hardly, but just to show up at this party
I made what yo' nigga make in one year
That's unfair, but so is life, take a chance, roll the dice
Money can’t buy you love, 'cause it’s overpriced
Don’t overthink, just hope it's right
I’m only here for the night",https://genius.com/j-cole-work-out-lyrics,['J. Cole'],"['Kanye West', 'John Legend', 'Miri Ben-Ari - מירי בן-ארי', 'J. Cole', 'Elliot Wolff', 'Bosko', 'Sumeke Rainey']",,"June 15, 2011","['In English', 'Rap', 'Jerk', 'Trap', 'USA', 'Hip-Hop']",6,1,0,1,0,0,0,1,2012-06
2012,64,Rumour Has It,Adele,"[Intro]
Ooh, ooh, ooh, ooh
[Verse 1]
She, she ain't real
She ain't gon' be able to love you like I will
She is a stranger
You and I have history, or don't you remember?
Sure, she's got it all
But baby, is that really what you want?
[Pre-Chorus]
Bless your soul, you've got your head in the clouds
She made a fool out of you and, boy, she's bringin' you down
She made your heart melt, but you're cold to the core
Now rumour has it, she ain't got your love anymore
[Chorus]
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)",https://genius.com/adele-rumour-has-it-lyrics,['Ryan Tedder'],"['Ryan Tedder', 'Adele']",,"January 24, 2011","['Soul', 'In English', 'Rock', 'UK', 'UK Pop', 'Pop-Rock', 'Soul Pop', 'Adult Alternative', 'Adult Contemporary', 'R&B', 'Blues', 'Aa (Check Description)', 'Pop']",1,1,1,0,1,0,1,0,2012-01
2012,65,Let's Go,Calvin Harris featuring Ne-Yo,"[Intro]
Uh
Let's go
Uh
[Verse 1]
Let's go
Make no excuses now
I'm talkin' here and now (Here and now)
I'm talkin' here and now
Let's go
Your time is running out
I'm talkin' here and now (Here and now)
I'm talkin' here and now
[Pre-Chorus]
It's not about what you've done
It's about what you're doin'
It's all about where you're goin'
No matter where you've been
Let's go
[Chorus]
Let's go
Let's go
Let's go
Let's go",https://genius.com/calvin-harris-lets-go-lyrics,['Calvin Harris'],"['Ellen Healy', 'Calvin Harris', 'Ne-Yo']","['Deconstruction records', 'Columbia Records']","April 20, 2012","['Hi-Nrg', 'House', 'Electro House', 'Electronic', 'Dance', 'Dance-Pop', 'UK Pop', 'Hip-Hop', 'Deep House', 'Pop', 'R&B', 'EDM', 'In English', 'UK', 'USA', 'Electro-Pop', 'Scotland', 'Tropical House']",4,1,1,0,1,1,0,1,2012-04
2012,66,Good Girl,Carrie Underwood,"[Verse 1]
Hey, good girl (Hey, good girl)
With your head in the clouds
I bet you I can tell you what you’re thinking about
You'll see a good boy (You'll see a good boy)
Gonna give you the world
But he’s gonna leave you crying with your heart in the dirt
His lips are dripping honey, but he’ll sting you like a bee
So lock up all your love and go and throw away the key
Hey, good girl (Hey, good girl)
Get out while you can
I know you think you got a good man
[Chorus]
Why, why you gotta be so blind?
Won't you open up your eyes?
Just a matter of time 'til you find
He's no good, girl
No good for you
You better get to gettin' on your goodbye shoes
And go, go, go
Better listen to me, he’s low, low, low
[Verse 2]
Hey, good girl (Hey, good girl)
You got a heart of gold
You want a white wedding and a hand you can hold
Just like you should, girl (Just like you should, girl)
Like every good girl does
Want a fairytale ending, somebody to love
But he’s really good at lying
Yeah, he’ll leave you in the dust
'Cause when he says forever
Well, it don’t mean much
Hey, good girl (Hey, good girl)
So good for him
Better back away, honey, you don’t know where he’s been",https://genius.com/carrie-underwood-good-girl-lyrics,['Mark Bright'],"['Chris DeStefano', 'Carrie Underwood', 'Ashley Gorley']",,"February 23, 2012","['Rock', 'USA', 'In English', 'Country Rock', 'Country', 'Aa (Check Description)']",2,1,0,0,0,0,1,1,2012-02
